hpcd,mdc6,value
31100,110310,51
31106,160100,51
31107,060210,51
31110,060100,51
31112,050130,51
31123,040200,51
31123,060370,51
31124,040081,51
31126,060020,51
31144,040081,51
31157,120060,51
31165,020220,51
31173,010230,51
31173,050210,51
31178,010060,51
31184,06007x,51
31186,030400,51
31187,040080,51
31188,060340,51
31193,030400,51
31197,110310,51
31205,060102,51
31208,060102,51
31225,070230,51
31227,060160,51
31228,160100,51
31233,030240,51
31233,060100,51
31244,120180,51
31246,060100,51
31263,010040,51
31266,060210,51
31266,160610,51
31278,160100,51
31288,160760,51
31291,090010,51
31295,060190,51
31301,060170,51
31307,040040,51
31317,050030,51
31319,090010,51
31327,070230,51
31332,050050,51
31332,060210,51
31333,030400,51
31341,060010,51
31341,160800,51
31353,090010,51
31355,060050,51
31356,160690,51
31358,040081,51
31360,040081,51
31362,11012x,51
31368,050163,51
31368,110080,51
31368,160100,51
31377,040080,51
31377,050050,51
31379,020110,51
31381,070560,51
31386,060210,51
31387,050070,51
31387,060102,51
31388,060340,51
31388,160760,51
31389,060020,51
31400,160650,51
31404,110200,51
31405,06007x,51
31407,040080,51
31408,060210,51
31408,060330,51
31409,050030,51
31409,060102,51
31412,040081,51
31420,060100,51
31431,160780,51
31443,060060,51
31444,060160,51
31446,010230,51
31446,110060,51
31446,160100,51
31447,040080,51
31447,160740,51
31449,040080,51
31450,06007x,51
31456,060335,51
31462,120010,51
31465,060210,51
31479,040081,51
31485,120010,51
31488,060020,51
31495,060210,51
31498,060340,51
31498,120180,51
31502,010230,51
31502,070341,51
31504,050210,51
31508,050080,51
31509,12002x,51
31509,120200,51
31513,110070,51
31513,160100,51
90013,050050,51
90043,110310,51
90059,040081,51
90067,100120,51
90068,160800,51
90083,040080,51
90107,090010,51
90119,070343,51
90131,070350,51
90151,120070,51
90151,140010,51
90153,060020,51
90167,060340,51
90170,020110,51
90178,050070,51
90217,060020,51
90221,010180,51
90221,060102,51
90236,110070,51
90241,010230,51
4,060020,50
30,020110,50
36,070341,50
56,060100,50
68,060100,50
161,040081,50
174,060210,50
210,030250,50
218,12002x,50
220,160700,50
226,040081,50
232,050130,50
257,060020,50
325,060100,50
389,060100,50
436,060100,50
530,060100,50
551,160800,50
592,160850,50
603,060340,50
606,060100,50
731,060035,50
743,020110,50
764,110310,50
768,060040,50
870,040080,50
1049,060210,50
1049,160800,50
1050,160760,50
1081,050130,50
1152,070343,50
1162,110310,50
1176,040081,50
1204,030400,50
1249,060102,50
1269,040081,50
1289,110280,50
1298,010069,50
1301,040080,50
1313,120070,50
1323,020150,50
1323,060035,50
1394,010230,50
1396,060335,50
1396,060340,50
1409,160690,50
1413,050130,50
1598,160850,50
1623,120060,50
1628,160800,50
1635,110310,50
1655,010010,50
1721,060241,50
1740,030400,50
1768,050130,50
1813,070341,50
1813,160760,50
1922,12002x,50
1987,060241,50
2039,050170,50
2045,050130,50
2135,180040,50
2359,160690,50
2380,040080,50
2404,040080,50
2492,110310,50
2525,050030,50
2705,050130,50
2737,060035,50
2765,161060,50
2950,120170,50
2971,020160,50
2996,140010,50
3002,160760,50
3008,090020,50
3031,140010,50
3117,060130,50
3124,040081,50
3359,160800,50
10002,050130,50
10002,060570,50
10004,020200,50
10005,060360,50
10006,070470,50
10007,030150,50
10007,060160,50
10007,100220,50
10010,050163,50
10012,050161,50
10013,110290,50
10016,080006,50
10017,110310,50
10018,010080,50
10018,040080,50
10018,070230,50
10019,070010,50
10019,120180,50
10021,100220,50
10022,010080,50
10022,060350,50
10023,120200,50
10024,040200,50
10026,060140,50
10027,120090,50
10028,050161,50
10028,160740,50
10029,060185,50
10030,020160,50
10031,070590,50
10032,030150,50
10032,080006,50
10032,110290,50
10033,160610,50
10037,110310,50
10039,010060,50
10039,060210,50
10041,080006,50
10044,060040,50
10045,050163,50
10045,070343,50
10050,07040x,50
10051,040081,50
10051,060360,50
10053,020240,50
10053,110260,50
10054,030150,50
10056,010030,50
10056,060160,50
10057,140500,50
10062,020280,50
10063,050030,50
10063,11001x,50
10064,11022x,50
10064,130060,50
10065,100180,50
10065,100220,50
10067,110310,50
10072,050030,50
10072,060335,50
10072,120170,50
10073,020230,50
10073,030150,50
10073,060210,50
10073,060300,50
10074,050130,50
10075,020180,50
10075,100260,50
10076,060300,50
10076,120060,50
10077,070040,50
10077,160100,50
10080,14031x,50
20002,060160,50
20003,010230,50
20003,060030,50
20003,11001x,50
20005,120060,50
20009,060330,50
20010,020200,50
20010,11001x,50
20011,070230,50
20016,060170,50
20017,060030,50
20020,040081,50
20021,100130,50
20021,110070,50
20023,060102,50
20023,120182,50
20024,050030,50
20030,11013x,50
20032,060102,50
20032,140590,50
20034,060190,50
20040,140010,50
20042,100393,50
20043,070030,50
20043,110100,50
20047,100180,50
20048,11001x,50
20048,160610,50
20051,020220,50
20053,120010,50
20054,060140,50
20056,030240,50
20057,030400,50
20058,030400,50
20059,010230,50
20059,040200,50
20061,160760,50
20062,060010,50
20064,040200,50
20064,120070,50
20065,060140,50
20067,060060,50
20068,040200,50
20069,060330,50
20070,120170,50
20072,060140,50
20073,120100,50
20073,130040,50
20076,060370,50
20079,070560,50
20079,110290,50
20081,110060,50
20084,060102,50
20085,100393,50
20086,010030,50
20086,020220,50
20086,030400,50
20086,110290,50
20089,060170,50
20093,010230,50
20094,050163,50
20098,130060,50
20103,070560,50
20105,060150,50
20109,060160,50
20110,040200,50
20111,070041,50
20113,120200,50
20116,060060,50
20116,130060,50
20117,050030,50
20117,060140,50
20117,060370,50
20122,030240,50
20122,070230,50
20123,070010,50
20123,070040,50
20126,070560,50
20129,020200,50
20129,060130,50
20130,060330,50
20131,060330,50
20131,160100,50
20134,120100,50
20135,060370,50
20137,120100,50
20137,160620,50
20138,070230,50
20139,060150,50
20140,130040,50
20142,110080,50
20144,060140,50
20146,050161,50
20148,060102,50
20149,160690,50
20151,060040,50
20151,060370,50
20153,130010,50
20154,130010,50
20156,060210,50
20156,060360,50
30013,060010,50
30014,050030,50
30023,130080,50
30029,060335,50
30035,050210,50
30035,110280,50
30038,080007,50
30047,010030,50
30051,050030,50
30051,060010,50
30055,120010,50
30055,12002x,50
30058,11012x,50
30058,130010,50
30064,070341,50
30069,060030,50
30073,050130,50
30076,110420,50
30080,060335,50
30080,110070,50
30083,010060,50
30089,160100,50
30095,030250,50
30095,11012x,50
30095,130030,50
30098,130030,50
30099,040081,50
30104,110280,50
30108,060210,50
30109,120070,50
30110,060335,50
30112,060050,50
30112,060102,50
30113,050030,50
30113,160690,50
30129,060160,50
30131,060140,50
30136,110280,50
30138,060100,50
30145,160100,50
30150,060050,50
30156,160760,50
30157,060340,50
30158,160100,50
30159,040040,50
30162,060140,50
30164,160100,50
30167,110200,50
30172,060130,50
30184,060100,50
30185,110310,50
30190,020240,50
30198,030400,50
30198,050070,50
30199,060210,50
30201,120070,50
30205,060335,50
30210,06007x,50
30213,11012x,50
30214,060210,50
30220,160800,50
30223,060050,50
30227,060130,50
30228,040081,50
30228,06007x,50
30231,040081,50
30231,130030,50
30233,160690,50
30237,060160,50
30237,110310,50
30241,060100,50
30241,160760,50
30254,11012x,50
30262,060160,50
30264,010060,50
30264,060035,50
30264,160800,50
30268,120180,50
30269,160620,50
30270,050130,50
30273,060350,50
30275,060130,50
30280,060160,50
30281,030400,50
30281,07040x,50
30281,120070,50
30282,06007x,50
30287,010060,50
30299,060050,50
30301,060035,50
30302,030400,50
30310,020240,50
30311,040081,50
30314,060130,50
30317,160100,50
30328,120070,50
30331,160610,50
30335,12002x,50
30336,050070,50
30344,160800,50
30350,040081,50
30354,020180,50
30354,120180,50
30357,060210,50
30362,010030,50
30366,010070,50
30366,160760,50
30369,060300,50
30372,060160,50
30377,070230,50
30378,120170,50
30386,07040x,50
30391,060040,50
30396,060340,50
30414,030240,50
30414,040080,50
30414,060190,50
30417,090010,50
30419,120220,50
30421,110280,50
30422,060335,50
30423,060050,50
30424,040180,50
30425,11012x,50
30427,050210,50
30433,060370,50
30433,160760,50
30438,050163,50
30439,040081,50
30445,060330,50
30446,010060,50
30449,110310,50
30450,010060,50
30451,050080,50
30452,060340,50
30452,160620,50
30456,11012x,50
30456,120170,50
30460,040081,50
30464,060335,50
30467,030400,50
30468,060102,50
30472,110310,50
30477,020220,50
30477,120200,50
30478,060335,50
30480,060150,50
30482,060150,50
30483,060040,50
30488,060185,50
30490,060330,50
30491,060210,50
30499,040200,50
30500,050030,50
30510,070343,50
30510,11012x,50
30513,060340,50
30514,060130,50
30514,070350,50
30515,120010,50
30516,010310,50
30516,050163,50
30517,060150,50
30519,060130,50
30523,040080,50
30525,020110,50
30527,040080,50
30530,060335,50
30533,020220,50
30535,050030,50
30541,010230,50
30542,050130,50
30543,060040,50
30543,120070,50
30547,010230,50
30547,160800,50
30550,040081,50
30551,050080,50
30552,050030,50
30552,07040x,50
30556,060050,50
30564,060102,50
30567,060140,50
30567,070560,50
30567,120070,50
30567,160690,50
30573,160760,50
30576,060210,50
30577,040080,50
30579,060335,50
30579,060340,50
30583,060030,50
30586,160690,50
30587,160100,50
30591,160780,50
30593,040080,50
30599,030250,50
30601,040081,50
30607,07040x,50
30617,040081,50
30617,060340,50
30619,060020,50
30631,06007x,50
30634,050130,50
30635,070343,50
30640,060140,50
30640,120070,50
30644,110310,50
30647,110280,50
30659,060100,50
30661,050030,50
30662,050210,50
30667,010230,50
30673,010230,50
30682,040081,50
30686,010060,50
30686,060335,50
30692,040040,50
30694,050050,50
30694,060160,50
30696,070010,50
30698,06007x,50
30707,040081,50
30707,050030,50
30710,060040,50
30711,030400,50
30717,040080,50
30717,110310,50
30720,060102,50
30727,050170,50
30729,060130,50
30729,060150,50
30731,060300,50
30733,050210,50
30739,050210,50
30740,060140,50
30741,050050,50
30743,010230,50
30747,010050,50
30747,040200,50
30747,060300,50
30748,060040,50
30756,110310,50
30759,050170,50
30759,070350,50
30761,110070,50
30762,070343,50
30765,040200,50
30765,060350,50
30769,010010,50
30769,030400,50
30769,110070,50
30769,110310,50
30772,160800,50
30779,030400,50
30779,160690,50
30782,160650,50
30789,010230,50
30789,140010,50
30789,160760,50
30792,040200,50
30792,060370,50
30795,060340,50
30804,060020,50
30804,060335,50
30809,050050,50
30809,060160,50
30810,110310,50
30814,010230,50
30815,040080,50
30815,060340,50
30817,070343,50
30825,040081,50
30832,050130,50
30832,060340,50
30833,030240,50
30833,060100,50
30833,060150,50
30835,060140,50
30836,070343,50
30837,020110,50
30839,060160,50
30840,120170,50
30840,160760,50
30843,060050,50
30843,060190,50
30851,060210,50
30852,110070,50
30855,010060,50
30859,050080,50
30871,180040,50
30873,160100,50
30874,130060,50
30880,060300,50
30880,07040x,50
30889,160800,50
30893,040081,50
30893,110280,50
30896,110070,50
30899,050030,50
30902,070350,50
30905,060102,50
30906,060040,50
30906,060340,50
30906,070230,50
30909,010230,50
30923,060340,50
30925,130060,50
30926,110070,50
30928,07040x,50
30931,050030,50
30944,060340,50
30944,070343,50
30946,160690,50
30949,010060,50
30955,050050,50
30956,070343,50
30960,160100,50
30962,070343,50
30964,160800,50
30975,050130,50
30976,030400,50
30985,160800,50
30986,060050,50
30992,120010,50
30995,010230,50
30995,060140,50
30998,070343,50
31003,060010,50
31003,11012x,50
31006,060160,50
31007,060335,50
31019,06007x,50
31019,11012x,50
31022,010230,50
31022,060340,50
31036,040080,50
31037,040080,50
31040,060035,50
31040,060340,50
31040,070370,50
31042,160780,50
31043,060050,50
31043,060130,50
31044,060330,50
31046,050130,50
31054,050210,50
31057,060040,50
31060,060150,50
31064,060020,50
31067,050030,50
31071,060130,50
31073,110080,50
31076,060335,50
31076,130030,50
31077,160850,50
31078,040080,50
31090,11012x,50
31096,050030,50
31096,070350,50
31101,060340,50
31109,110280,50
31111,020220,50
31111,040080,50
31113,050170,50
31130,060160,50
31140,010230,50
31151,040080,50
31159,050030,50
31159,060330,50
31159,130040,50
31162,03001x,50
31162,070470,50
31165,060020,50
31177,110280,50
31182,010050,50
31188,160100,50
31192,120090,50
31201,06007x,50
31201,060102,50
31202,120010,50
31203,060035,50
31206,110080,50
31207,040080,50
31208,160690,50
31210,060035,50
31210,130030,50
31212,040080,50
31215,110080,50
31217,070080,50
31218,030400,50
31224,06007x,50
31228,060150,50
31233,030400,50
31236,06007x,50
31249,040080,50
31271,060150,50
31271,060340,50
31278,160850,50
31288,060102,50
31291,160690,50
31301,050170,50
31301,100100,50
31301,120160,50
31301,160870,50
31307,160800,50
31311,040080,50
31319,110420,50
31323,060050,50
31333,160690,50
31338,010040,50
31340,100393,50
31341,010020,50
31341,020160,50
31343,060330,50
31344,060150,50
31352,060100,50
31356,160780,50
31357,060020,50
31374,110280,50
31376,010040,50
31377,160760,50
31379,060060,50
31379,060102,50
31379,120070,50
31381,040080,50
31382,060150,50
31382,110310,50
31387,060370,50
31396,160740,50
31402,130040,50
31406,030400,50
31408,060335,50
31411,060040,50
31417,050210,50
31426,060160,50
31429,050030,50
31445,160800,50
31454,060035,50
31456,160800,50
31461,160690,50
31465,010060,50
31465,030400,50
31474,160850,50
31486,050210,50
31495,060160,50
31497,010060,50
31503,100393,50
31504,120110,50
31508,060160,50
31509,060140,50
31510,180040,50
31513,060150,50
31514,11012x,50
31515,120200,50
31516,050080,50
90017,060100,50
90046,120060,50
90049,060100,50
90052,060100,50
90060,010060,50
90061,050030,50
90066,010040,50
90075,080006,50
90095,070370,50
90099,070350,50
90125,060035,50
90139,060160,50
90139,110070,50
90140,160700,50
90144,160800,50
90146,060150,50
90148,070350,50
90149,040080,50
90151,060160,50
90154,060100,50
90159,060300,50
90162,160800,50
90163,060102,50
90170,050170,50
90190,040080,50
90192,050161,50
90221,060210,50
90223,010069,50
90230,070343,50
90236,110310,50
90237,090010,50
90239,040200,50
90242,040080,50
1,060210,49
1,130090,49
41,130040,49
43,160620,49
173,020110,49
199,010030,49
206,070010,49
235,050170,49
257,050130,49
269,030400,49
308,040081,49
308,110310,49
339,040080,49
343,160800,49
356,040081,49
411,040080,49
424,030390,49
430,110280,49
491,130030,49
554,060035,49
565,060100,49
604,030400,49
625,160690,49
625,160800,49
661,040081,49
697,050130,49
793,040081,49
909,160800,49
944,050180,49
957,110310,49
987,050030,49
990,070343,49
1039,060100,49
1042,060020,49
1100,040081,49
1105,040080,49
1122,050140,49
1122,110310,49
1154,040080,49
1176,040080,49
1239,110310,49
1249,040080,49
1267,110070,49
1286,040080,49
1299,010040,49
1384,040081,49
1399,120220,49
1416,160690,49
1460,040080,49
1526,110310,49
1572,060210,49
1627,160720,49
1646,040080,49
1764,160690,49
1788,180040,49
1793,020110,49
1799,060160,49
1843,050130,49
1897,160620,49
1899,050130,49
1974,010230,49
2015,120260,49
2020,140010,49
2110,070343,49
2148,040080,49
2150,010040,49
2217,040080,49
2265,160850,49
2269,060010,49
2317,160760,49
2338,070080,49
2372,120170,49
2427,110080,49
2428,040080,49
2466,060150,49
2474,120165,49
2476,160800,49
2508,120165,49
2525,010060,49
2525,11012x,49
2614,020110,49
2619,070230,49
2621,160690,49
2632,010060,49
2686,040080,49
2701,050030,49
2720,160800,49
2763,070341,49
2781,110080,49
2863,110310,49
2888,060235,49
3013,160760,49
3026,050180,49
3114,050030,49
3135,060100,49
3174,160690,49
3328,120170,49
3362,060040,49
10007,030240,49
10007,120260,49
10008,050210,49
10009,060335,49
10012,010040,49
10012,080007,49
10012,140460,49
10012,140490,49
10012,160100,49
10013,110060,49
10021,040130,49
10021,060335,49
10022,020280,49
10023,080007,49
10023,160690,49
10024,030240,49
10024,080180,49
10024,160100,49
10028,070010,49
10028,161060,49
10030,060370,49
10031,030425,49
10031,050030,49
10032,010030,49
10032,070520,49
10033,100140,49
10034,010080,49
10034,110200,49
10034,160870,49
10035,040050,49
10036,120060,49
10037,070341,49
10037,120060,49
10038,010040,49
10041,060360,49
10041,120090,49
10043,120180,49
10045,060370,49
10045,120070,49
10047,060140,49
10049,020240,49
10053,070085,49
10056,070041,49
10058,040200,49
10058,060170,49
10062,070343,49
10062,11012x,49
10066,050170,49
10066,120170,49
10067,120170,49
10068,120090,49
10069,060040,49
10070,050210,49
10071,060210,49
10072,060102,49
10075,080005,49
10078,070040,49
20003,010030,49
20003,130040,49
20004,060130,49
20005,040120,49
20005,040200,49
20006,010230,49
20006,030240,49
20007,010020,49
20008,050180,49
20008,070230,49
20009,120170,49
20010,060060,49
20012,060190,49
20012,110050,49
20015,070343,49
20017,050210,49
20018,050200,49
20018,060190,49
20018,070230,49
20019,050030,49
20019,180060,49
20021,160720,49
20022,060170,49
20025,060350,49
20026,180040,49
20029,080007,49
20031,030150,49
20035,010020,49
20036,050161,49
20036,060090,49
20036,110050,49
20039,070560,49
20039,160800,49
20044,010030,49
20048,020150,49
20048,060350,49
20051,050163,49
20054,070350,49
20055,160740,49
20056,160610,49
20056,160850,49
20057,160720,49
20059,060010,49
20059,160800,49
20061,060350,49
20066,100020,49
20070,060370,49
20070,120070,49
20071,160690,49
20073,060350,49
20074,040130,49
20074,110060,49
20075,050080,49
20076,160740,49
20078,130040,49
20080,040200,49
20083,050163,49
20084,080006,49
20086,120070,49
20086,160780,49
20088,160850,49
20089,070230,49
20090,060060,49
20092,160760,49
20094,020230,49
20097,050080,49
20097,160740,49
20098,180040,49
20100,010230,49
20103,110060,49
20105,180040,49
20110,060370,49
20117,020160,49
20119,060140,49
20119,120180,49
20120,050163,49
20121,040200,49
20121,060370,49
20122,040150,49
20122,060060,49
20122,120090,49
20123,050190,49
20123,130070,49
20124,060350,49
20128,060060,49
20129,060330,49
20129,060350,49
20129,100250,49
20130,120170,49
20130,130040,49
20131,06007x,49
20131,110070,49
20132,160690,49
20132,180040,49
20137,030240,49
20141,120200,49
20141,180040,49
20142,110280,49
20145,120060,49
20146,020160,49
20146,050180,49
20148,060130,49
20149,010010,49
20149,130010,49
20152,060190,49
20153,060130,49
20154,110310,49
20155,140010,49
30002,060220,49
30002,060340,49
30013,040120,49
30015,060020,49
30016,010040,49
30022,060020,49
30023,060150,49
30027,050130,49
30030,030150,49
30031,070350,49
30034,040080,49
30038,050080,49
30039,040081,49
30042,010010,49
30046,110310,49
30047,010230,49
30048,060100,49
30050,120060,49
30051,060300,49
30051,11012x,49
30055,060060,49
30055,120180,49
30056,040080,49
30056,180040,49
30058,050180,49
30063,160760,49
30066,060335,49
30068,160760,49
30071,040081,49
30074,040081,49
30076,060150,49
30077,060020,49
30083,06007x,49
30090,060100,49
30095,160760,49
30100,040040,49
30101,090010,49
30102,060160,49
30103,160100,49
30105,110280,49
30110,050050,49
30113,120180,49
30122,010060,49
30123,070343,49
30125,140590,49
30126,040081,49
30130,160850,49
30136,050210,49
30136,120260,49
30137,070230,49
30138,050030,49
30139,11012x,49
30142,110080,49
30144,050130,49
30148,010230,49
30159,060130,49
30162,010040,49
30169,010040,49
30176,130030,49
30178,060210,49
30183,020110,49
30183,140010,49
30184,060040,49
30184,060300,49
30186,06007x,49
30187,010070,49
30188,060335,49
30194,07040x,49
30197,050030,49
30198,060130,49
30202,070343,49
30203,090010,49
30203,160800,49
30206,050030,49
30212,010070,49
30212,060040,49
30212,110310,49
30221,060210,49
30224,110280,49
30230,060330,49
30231,070370,49
30231,130060,49
30237,060335,49
30240,010230,49
30250,070040,49
30254,180040,49
30256,060330,49
30258,010020,49
30258,060140,49
30258,070230,49
30259,040080,49
30265,050180,49
30273,050161,49
30273,050170,49
30273,050210,49
30275,060040,49
30278,050030,49
30281,040200,49
30283,010230,49
30283,030390,49
30283,060040,49
30283,160100,49
30284,160850,49
30289,110070,49
30289,110310,49
30294,060335,49
30296,010040,49
30300,110420,49
30300,120010,49
30303,010060,49
30303,070343,49
30304,060102,49
30308,060180,49
30309,110070,49
30312,130060,49
30314,010230,49
30314,060102,49
30320,060340,49
30323,060050,49
30324,060210,49
30324,160800,49
30328,060040,49
30330,010010,49
30330,020200,49
30330,070560,49
30330,080006,49
30330,11012x,49
30333,130030,49
30334,060035,49
30334,160700,49
30340,050210,49
30343,060335,49
30345,060340,49
30346,060210,49
30348,040040,49
30351,130090,49
30356,070341,49
30360,060160,49
30366,040080,49
30371,120170,49
30376,010040,49
30378,060160,49
30380,050030,49
30389,020240,49
30392,010040,49
30396,060102,49
30399,060102,49
30414,060100,49
30414,060340,49
30415,050030,49
30420,110070,49
30424,060340,49
30424,110310,49
30426,070085,49
30430,160980,49
30431,010230,49
30434,010030,49
30434,060040,49
30435,060160,49
30436,110310,49
30439,110060,49
30444,050080,49
30446,060035,49
30452,040081,49
30455,060150,49
30456,060100,49
30456,180040,49
30458,070343,49
30470,060350,49
30472,060020,49
30473,060170,49
30479,060335,49
30480,060335,49
30482,100180,49
30490,06007x,49
30492,030250,49
30492,070590,49
30499,030390,49
30499,060050,49
30506,060210,49
30506,070343,49
30510,060130,49
30515,070230,49
30517,030400,49
30518,060340,49
30519,11012x,49
30519,160760,49
30522,060100,49
30527,06007x,49
30540,040081,49
30548,060040,49
30552,020200,49
30552,060060,49
30556,040080,49
30556,060035,49
30558,060035,49
30558,060335,49
30558,110420,49
30561,060160,49
30563,120100,49
30567,060060,49
30567,060350,49
30574,060160,49
30575,060035,49
30580,040081,49
30583,020200,49
30583,180040,49
30584,040200,49
30584,060210,49
30587,050030,49
30598,140010,49
30599,070230,49
30601,060160,49
30604,050180,49
30604,060190,49
30612,110070,49
30621,110080,49
30625,060330,49
30625,060340,49
30626,050130,49
30630,060340,49
30631,060035,49
30641,07040x,49
30641,130060,49
30642,050180,49
30653,050210,49
30653,110280,49
30655,060150,49
30655,120060,49
30656,110310,49
30660,050050,49
30661,160850,49
30662,160760,49
30664,010030,49
30667,160760,49
30670,050130,49
30675,110310,49
30679,030250,49
30679,060010,49
30681,050080,49
30682,010060,49
30684,060035,49
30692,110310,49
30697,110310,49
30703,010230,49
30707,060130,49
30709,040080,49
30710,060340,49
30711,080006,49
30714,060210,49
30718,060100,49
30730,060210,49
30734,030400,49
30743,120180,49
30748,060050,49
30751,050130,49
30755,060160,49
30761,050080,49
30767,060130,49
30772,060340,49
30780,070010,49
30782,010060,49
30782,060335,49
30783,060300,49
30784,050070,49
30785,030250,49
30785,060300,49
30788,070560,49
30788,120070,49
30789,010070,49
30796,020220,49
30796,030240,49
30796,060140,49
30797,060010,49
30797,080007,49
30799,060102,49
30800,060330,49
30800,090010,49
30804,050050,49
30809,110280,49
30813,110290,49
30815,060210,49
30817,050070,49
30818,160760,49
30821,160610,49
30822,060335,49
30823,030400,49
30823,060040,49
30823,070230,49
30823,120060,49
30829,040081,49
30829,060210,49
30830,040080,49
30830,050130,49
30830,060100,49
30835,020200,49
30837,060350,49
30844,050080,49
30846,120070,49
30847,050130,49
30847,060340,49
30850,060335,49
30857,010060,49
30859,120060,49
30861,060020,49
30865,030250,49
30865,140010,49
30866,120060,49
30874,050030,49
30874,060040,49
30874,060130,49
30880,060140,49
30883,030400,49
30883,060180,49
30885,160800,49
30890,060330,49
30892,120260,49
30894,060180,49
30904,060300,49
30905,060130,49
30905,060150,49
30907,060340,49
30913,040200,49
30914,010080,49
30914,060180,49
30914,110290,49
30919,050030,49
30923,060040,49
30926,010060,49
30926,060102,49
30926,060160,49
30927,11012x,49
30928,120070,49
30936,110070,49
30958,110070,49
30962,010230,49
30963,060102,49
30964,060160,49
30967,030440,49
30967,160760,49
30969,070343,49
30971,010030,49
30972,030250,49
30974,060140,49
30975,160760,49
30978,020200,49
30978,060160,49
30978,060350,49
30985,060300,49
30987,060140,49
30988,120100,49
30990,060300,49
30991,060010,49
31002,110070,49
31003,060350,49
31023,050163,49
31028,060060,49
31029,040081,49
31029,060020,49
31029,060035,49
31033,010010,49
31033,070341,49
31043,03001x,49
31044,06007x,49
31045,010040,49
31047,060210,49
31053,040080,49
31061,060160,49
31064,060160,49
31064,07034x,49
31065,120010,49
31066,060130,49
31068,060010,49
31068,060102,49
31069,06007x,49
31071,070560,49
31072,060102,49
31072,120010,49
31076,050170,49
31079,060335,49
31080,070230,49
31095,050130,49
31099,040080,49
31107,020160,49
31107,050170,49
31108,060210,49
31110,160760,49
31111,060050,49
31115,060300,49
31119,060335,49
31120,120170,49
31120,120260,49
31121,060035,49
31123,020110,49
31130,060035,49
31134,010230,49
31140,120010,49
31141,110310,49
31142,060020,49
31155,160100,49
31156,050210,49
31157,120070,49
31162,060040,49
31162,060060,49
31170,010230,49
31175,110280,49
31176,060100,49
31177,060160,49
31186,060300,49
31186,110290,49
31196,06007x,49
31202,120060,49
31215,110070,49
31218,110280,49
31225,030400,49
31226,040040,49
31232,160690,49
31236,060330,49
31241,020240,49
31250,160100,49
31256,010060,49
31258,050130,49
31269,100260,49
31271,120100,49
31287,040081,49
31288,060140,49
31291,060330,49
31293,060140,49
31295,060050,49
31297,060035,49
31300,070160,49
31301,010030,49
31306,060210,49
31306,160690,49
31308,030400,49
31310,010230,49
31331,060335,49
31336,060335,49
31339,060335,49
31342,160990,49
31343,11001x,49
31343,110060,49
31343,160610,49
31352,06007x,49
31352,070350,49
31353,010060,49
31355,090010,49
31357,160100,49
31358,110280,49
31363,060035,49
31367,07040x,49
31381,110060,49
31382,040081,49
31382,120010,49
31383,050130,49
31393,040081,49
31396,071030,49
31402,020320,49
31402,130010,49
31407,040081,49
31417,060035,49
31419,160800,49
31429,160100,49
31431,160690,49
31443,080006,49
31450,060035,49
31459,040040,49
31461,060040,49
31463,060210,49
31465,030240,49
31465,060130,49
31474,180040,49
31482,06007x,49
31489,060100,49
31491,020110,49
31498,06007x,49
31498,060160,49
31502,060140,49
31503,160100,49
31510,060040,49
31510,12002x,49
31510,160690,49
31511,050030,49
31511,06007x,49
31515,120170,49
31516,14029x,49
31518,040081,49
31519,040081,49
90018,040080,49
90068,060035,49
90068,060102,49
90070,110310,49
90075,020230,49
90096,010230,49
90101,090010,49
90105,060040,49
90108,070341,49
90110,060160,49
90113,060160,49
90120,110080,49
90130,160690,49
90144,160720,49
90194,050163,49
90220,010060,49
90227,060050,49
90227,120220,49
90230,010230,49
90232,110310,49
90241,010020,49
90242,040081,49
1,080250,48
1,110310,48
30,030400,48
69,040080,48
88,060100,48
95,110280,48
139,060020,48
150,010069,48
174,030400,48
174,060160,48
186,160650,48
200,110310,48
220,060020,48
221,060100,48
222,160760,48
280,050130,48
293,060100,48
315,120180,48
363,120180,48
410,040080,48
515,050050,48
541,110310,48
559,060190,48
642,050180,48
704,040080,48
704,040081,48
769,160800,48
823,040080,48
842,040080,48
881,060050,48
923,040080,48
937,060100,48
1044,160650,48
1049,010060,48
1086,040081,48
1109,160800,48
1134,11013x,48
1202,040200,48
1229,060150,48
1249,120060,48
1263,060040,48
1263,180040,48
1296,030250,48
1320,160800,48
1334,060100,48
1364,040040,48
1394,040190,48
1394,060130,48
1394,110080,48
1413,110080,48
1467,050130,48
1470,050130,48
1539,160760,48
1557,060100,48
1624,040080,48
1630,010060,48
1641,040080,48
1761,070160,48
1784,040080,48
1792,040080,48
1808,010310,48
1899,040081,48
1922,120180,48
1925,160760,48
1952,050070,48
1983,020210,48
2032,070230,48
2049,070230,48
2222,160760,48
2296,020150,48
2309,110310,48
2372,140010,48
2380,160690,48
2395,040080,48
2404,050130,48
2449,060040,48
2466,160690,48
2485,050130,48
2505,030400,48
2714,040081,48
2736,070160,48
2752,160100,48
2771,120170,48
2793,060100,48
2888,060035,48
2893,160720,48
2927,060100,48
2928,060100,48
2950,120180,48
3006,160740,48
3073,180040,48
3114,050163,48
3167,07040x,48
3182,060050,48
3182,070230,48
3182,120070,48
3307,040080,48
3672,020110,48
10002,080180,48
10002,110260,48
10002,160620,48
10003,020280,48
10004,020150,48
10007,070230,48
10007,110100,48
10009,060060,48
10009,07040x,48
10010,080005,48
10012,040200,48
10013,07040x,48
10014,120010,48
10014,120070,48
